SeasonID_Team1,PPG_Team1,Tot_TDs_PG_Team1,1st_Downs_PG_Team1,Rush_1st_Downs_PG_Team1,Pass_1st_Downs_PG_Team1,OFF_1st_by_pen_PG_Team1,3rd_Conv_Rate_Team1,4th_Conv_Rate_Team1,Pass_Comp_Rate_Team1,Pass_Yds_PG_Team1,Pass_Yds_Per_Attempt_Team1,Pass_Tds_PG_Team1,Off_Int_PG_Team1,Rush_Att_PG_Team1,Yds_Per_Rush_Team1,Rush_Yds_PG_Team1,Rush_Tds_PG_Team1,Off_Plays_PG_Team1,Tot_Yds_PG_Team1,Kickoffs_Returned_PG_Team1,Avg_K_Return_Yds_Team1,Punts_Returned_PG_Team1,Avg_P_Return_Yds_Team1,Int_Forced_PG_Team1,Avg_I_Return_Yds_Team1,Yds_Per_Punt_Team1,Punts_PG_Team1,FG_Conv_Rate_Team1,Touchback_Rate_Team1,Penalties_PG_Team1,Avg_Pen_Yds_PG_Team1,Avg_TOP_Team1,Fum_Lost_PG_Team1,Games_Team1,DEF_PPG_Against_Team1,DEF_Tot_Tds_PG_Against_Team1,DEF_1st_Downs_PG_Against_Team1,DEF_Rush_1st_Downs_PG_Against_Team1,DEF_Pass_1st_Downs_PG_Against_Team1,DEF_1st_by_pen_PG_Team1,DEF_3rd_Conv_Rate_Team1,DEF_4th_Conv_Rate_Team1,DEF_Pass_Comp_Rate_Team1,DEF_Pass_Yds_Per_Attempt_Team1,DEF_Pass_Yds_PG_Team1,DEF_Pass_Tds_PG_Team1,DEF_Int_PG_Team1,DEF_Rush_Att_PG_Team1,DEF_Yds_Per_Rush_Team1,DEF_Rush_Yds_PG_Team1,DEF_Rush_Tds_PG_Team1,DEF_Tot_Plays_PG_Team1,DEF_YPG_Against_Team1,DEF_Kickoffs_Returned_PG_Team1,DEF_Avg_K_Return_Yds_Team1,DEF_Punts_Returned_PG_Team1,DEF_Avg_P_Return_Yds_Team1,DEF_Avg_I_Return_Yds_Team1,DEF_Yds_Per_Punt_Against_Team1,DEF_Punts_PG_Team1,DEF_FG_Conv_Rate_Team1,DEF_Touchback_Rate_Team1,DEF_Penalties_PG_Team1,DEF_Avg_Pen_Yds_PG_Team1,DEF_Avg_TOP_Team1,DEF_Fum_Lost_PG_Team1,Sacks_Taken_PG_Team1,Sack_Yds_Lost_PG_Team1,FG_Att_PG_Team1,FG_Good_PG_Team1,Pass_Att_PG_Team1,DEF_Pass_Att_PG_Team1,DEF_Sacks_PG_Team1,DEF_Sack_Yds_PG_Team1,DEF_FG_Att_PG_Team1,DEF_FG_Good_PG_Team1,SeasonID_Team2,PPG_Team2,Tot_TDs_PG_Team2,1st_Downs_PG_Team2,Rush_1st_Downs_PG_Team2,Pass_1st_Downs_PG_Team2,OFF_1st_by_pen_PG_Team2,3rd_Conv_Rate_Team2,4th_Conv_Rate_Team2,Pass_Comp_Rate_Team2,Pass_Yds_PG_Team2,Pass_Yds_Per_Attempt_Team2,Pass_Tds_PG_Team2,Off_Int_PG_Team2,Rush_Att_PG_Team2,Yds_Per_Rush_Team2,Rush_Yds_PG_Team2,Rush_Tds_PG_Team2,Off_Plays_PG_Team2,Tot_Yds_PG_Team2,Kickoffs_Returned_PG_Team2,Avg_K_Return_Yds_Team2,Punts_Returned_PG_Team2,Avg_P_Return_Yds_Team2,Int_Forced_PG_Team2,Avg_I_Return_Yds_Team2,Yds_Per_Punt_Team2,Punts_PG_Team2,FG_Conv_Rate_Team2,Touchback_Rate_Team2,Penalties_PG_Team2,Avg_Pen_Yds_PG_Team2,Avg_TOP_Team2,Fum_Lost_PG_Team2,Games_Team2,DEF_PPG_Against_Team2,DEF_Tot_Tds_PG_Against_Team2,DEF_1st_Downs_PG_Against_Team2,DEF_Rush_1st_Downs_PG_Against_Team2,DEF_Pass_1st_Downs_PG_Against_Team2,DEF_1st_by_pen_PG_Team2,DEF_3rd_Conv_Rate_Team2,DEF_4th_Conv_Rate_Team2,DEF_Pass_Comp_Rate_Team2,DEF_Pass_Yds_Per_Attempt_Team2,DEF_Pass_Yds_PG_Team2,DEF_Pass_Tds_PG_Team2,DEF_Int_PG_Team2,DEF_Rush_Att_PG_Team2,DEF_Yds_Per_Rush_Team2,DEF_Rush_Yds_PG_Team2,DEF_Rush_Tds_PG_Team2,DEF_Tot_Plays_PG_Team2,DEF_YPG_Against_Team2,DEF_Kickoffs_Returned_PG_Team2,DEF_Avg_K_Return_Yds_Team2,DEF_Punts_Returned_PG_Team2,DEF_Avg_P_Return_Yds_Team2,DEF_Avg_I_Return_Yds_Team2,DEF_Yds_Per_Punt_Against_Team2,DEF_Punts_PG_Team2,DEF_FG_Conv_Rate_Team2,DEF_Touchback_Rate_Team2,DEF_Penalties_PG_Team2,DEF_Avg_Pen_Yds_PG_Team2,DEF_Avg_TOP_Team2,DEF_Fum_Lost_PG_Team2,Sacks_Taken_PG_Team2,Sack_Yds_Lost_PG_Team2,FG_Att_PG_Team2,FG_Good_PG_Team2,Pass_Att_PG_Team2,DEF_Pass_Att_PG_Team2,DEF_Sacks_PG_Team2,DEF_Sack_Yds_PG_Team2,DEF_FG_Att_PG_Team2,DEF_FG_Good_PG_Team2,season
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--det-2023,26.2,2.4705882352941178,16.352941176470587,5.470588235294118,9.823529411764708,1.0588235294117647,42.78,43.75,0.6688172043010753,193.2941176470588,7.4,1.2352941176470589,0.5882352941176471,22.47058823529412,4.7,137.5,1.1764705882352942,51.35294117647059,402.8,1.0,21.7,1.1764705882352942,7.9,0.5294117647058824,14.3,42.7,2.411764705882353,0.8823529411764706,0.62,4.470588235294118,49,0.5045,0.5882352941176471,17,24.2,2.176470588235294,15.235294117647058,4.294117647058823,9.117647058823527,1.8235294117647056,37.91,55.0,0.6278538812785388,7.3,226.6,1.2352941176470589,0.5294117647058824,19.176470588235293,3.9,96.8,0.7647058823529411,46.588235294117645,342.0,1.2352941176470589,20.9,1.1176470588235294,10.0,16.6,44.1,2.9411764705882355,0.8333333333333334,0.7,3.882352941176471,44.077,0.4761666666666667,0.2941176470588235,1.5294117647058822,9.588235294117649,1.0,0.8823529411764706,27.352941176470587,25.764705882352946,1.6470588235294117,14.176470588235292,1.411764705882353,1.1764705882352942,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--gb-2023,21.5,1.8823529411764703,14.294117647058824,4.0,9.117647058823527,1.1764705882352942,43.35,57.14,0.6160714285714286,170.52941176470588,6.9,1.3529411764705883,0.6470588235294118,19.058823529411764,4.3,106.3,0.4117647058823529,46.94117647058823,344.6,1.4705882352941178,25.9,1.3529411764705883,12.7,0.3529411764705882,11.3,40.9,2.9411764705882355,0.8,0.51,5.294117647058823,55,0.4763333333333333,0.2352941176470588,17,20.5,1.6470588235294117,15.647058823529411,6.117647058823529,8.176470588235293,1.3529411764705883,40.78,45.83,0.6520681265206812,6.8,200.2,0.8235294117647058,0.3529411764705882,23.529411764705884,4.6,141.8,0.7647058823529411,49.41176470588236,355.8,1.4705882352941178,22.3,1.1764705882352942,8.0,18.4,41.1,2.647058823529412,0.7741935483870968,0.56,4.470588235294118,56.231,0.5168333333333334,0.5294117647058824,1.5294117647058822,11.705882352941176,1.4705882352941178,1.1764705882352942,26.352941176470587,24.176470588235293,1.7058823529411764,10.529411764705882,1.8235294117647056,1.411764705882353,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--hou-2023,22.1,1.8235294117647056,14.823529411764708,3.764705882352941,9.882352941176473,1.1764705882352942,39.89,37.5,0.621380846325167,197.41176470588235,8.2,1.2352941176470589,0.2941176470588235,20.0,3.7,96.6,0.5294117647058824,48.588235294117645,378.2,0.7058823529411765,25.7,1.2352941176470589,6.1,0.6470588235294118,5.7,44.5,3.4705882352941178,0.8620689655172413,0.63,4.941176470588236,55,0.486,0.3529411764705882,17,21.5,1.7058823529411764,15.294117647058824,5.0588235294117645,8.529411764705882,1.7058823529411764,39.31,52.94,0.6876404494382022,7.7,246.9,0.8235294117647058,0.6470588235294118,20.58823529411765,3.6,95.6,0.8823529411764706,48.588235294117645,359.9,1.2941176470588236,22.1,1.0588235294117647,8.2,17.2,43.5,3.117647058823529,0.8333333333333334,0.8,4.705882352941177,51.615,0.5071666666666667,0.4705882352941176,2.176470588235294,17.941176470588236,1.7058823529411764,1.4705882352941178,26.41176470588235,26.176470588235293,1.8235294117647056,13.294117647058824,1.7647058823529411,1.4705882352941178,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--ind-2023,24.6,2.235294117647059,15.705882352941176,5.294117647058823,8.882352941176471,1.5294117647058822,36.08,51.85,0.6265306122448979,185.1764705882353,6.8,1.0,0.5294117647058824,22.823529411764707,4.1,114.7,0.9411764705882352,53.588235294117645,351.6,0.4117647058823529,24.4,1.5294117647058822,9.8,0.8823529411764706,17.1,41.7,3.3529411764705883,0.7878787878787878,0.75,4.882352941176471,42,0.4885,0.6470588235294118,17,24.5,2.176470588235294,16.529411764705884,6.235294117647059,8.764705882352942,1.5294117647058822,37.19,63.64,0.6428571428571429,7.3,220.1,0.9411764705882352,0.8823529411764706,25.58823529411765,4.1,127.4,1.1764705882352942,55.47058823529412,367.8,0.8235294117647058,25.8,1.8235294117647056,9.3,11.2,41.9,3.411764705882353,0.8484848484848485,0.82,4.588235294117647,48.929,0.526,0.5294117647058824,1.9411764705882355,9.882352941176473,1.9411764705882355,1.5294117647058822,28.823529411764707,27.176470588235293,2.7058823529411766,16.705882352941178,1.9411764705882355,1.6470588235294117,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--jax-2023,24.0,2.0,15.352941176470589,4.529411764705882,8.941176470588236,1.8823529411764703,37.5,47.37,0.6716738197424893,185.76470588235293,7.2,1.0,0.5882352941176471,21.47058823529412,3.6,99.8,0.8823529411764706,50.8235294117647,357.5,0.9411764705882352,23.1,1.2941176470588236,6.9,0.7647058823529411,14.6,44.8,3.117647058823529,0.8571428571428571,0.74,4.0,40,0.5228333333333334,0.7058823529411765,17,22.3,2.0588235294117645,14.176470588235292,4.176470588235294,9.235294117647058,0.7647058823529411,35.43,51.61,0.657314629258517,7.3,265.2,1.2941176470588236,0.7647058823529411,17.764705882352942,4.0,92.2,0.6470588235294118,48.70588235294117,370.8,0.7647058823529411,26.1,1.0588235294117647,10.6,10.0,42.6,3.3529411764705883,0.75,0.7,5.176470588235294,62.308,0.4833333333333333,0.6470588235294118,1.9411764705882355,11.294117647058824,1.6470588235294117,1.411764705882353,27.41176470588235,29.352941176470587,1.588235294117647,10.235294117647058,1.1764705882352942,0.8823529411764706,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--kc-2023,22.5,1.8823529411764703,16.764705882352942,5.235294117647059,10.235294117647058,1.2941176470588236,47.24,41.67,0.6673427991886409,193.8823529411765,7.0,1.3529411764705883,0.7647058823529411,18.94117647058824,4.4,107.8,0.4705882352941176,49.0,371.5,0.4117647058823529,21.4,1.8235294117647056,11.7,0.4117647058823529,6.4,43.1,2.588235294117647,1.0,0.91,4.882352941176471,53,0.5073333333333333,0.5294117647058824,17,17.5,1.5294117647058822,13.882352941176473,4.882352941176471,7.882352941176471,1.1176470588235294,38.18,45.0,0.6155660377358491,6.3,185.0,1.0,0.4117647058823529,19.11764705882353,4.6,114.9,0.4705882352941176,46.52941176470589,319.2,0.3529411764705882,26.3,0.9411764705882352,8.5,11.2,41.0,3.411764705882353,0.8235294117647058,0.75,3.5294117647058822,39.538,0.4858333333333333,0.4705882352941176,1.0588235294117647,7.823529411764706,1.3529411764705883,1.3529411764705883,29.0,24.94117647058824,2.4705882352941178,14.705882352941176,1.0,0.8235294117647058,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--lv-2023,18.9,1.7058823529411764,13.647058823529411,3.588235294117647,8.705882352941176,1.3529411764705883,35.23,57.14,0.6323851203501094,165.64705882352942,6.7,0.9411764705882352,1.0588235294117647,19.294117647058822,3.6,83.7,0.5882352941176471,48.11764705882353,302.4,0.5882352941176471,23.6,1.2941176470588236,9.1,0.6470588235294118,21.4,47.7,3.5294117647058822,0.8333333333333334,0.63,3.764705882352941,39,0.4691666666666667,0.3529411764705882,17,20.0,1.8235294117647056,16.352941176470587,5.764705882352941,9.235294117647058,1.3529411764705883,42.47,47.06,0.6774891774891775,6.8,209.6,1.0588235294117647,0.6470588235294118,23.823529411764707,4.3,124.9,0.7058823529411765,53.11764705882353,350.4,1.3529411764705883,22.3,1.4705882352941178,11.0,4.9,42.7,3.176470588235294,0.8461538461538461,0.82,4.823529411764706,52.143,0.524,0.4705882352941176,1.9411764705882355,14.411764705882351,1.411764705882353,1.1764705882352942,26.88235294117647,27.176470588235293,2.117647058823529,13.176470588235292,1.5294117647058822,1.2941176470588236,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--lac-2023,21.6,2.0588235294117645,15.411764705882351,4.0588235294117645,10.117647058823527,1.2352941176470589,40.42,44.44,0.6498054474708171,196.0,7.0,1.411764705882353,0.4705882352941176,20.58823529411765,3.8,95.7,0.5882352941176471,52.8235294117647,354.2,0.8235294117647058,21.8,1.2941176470588236,8.2,0.4117647058823529,4.4,43.6,3.647058823529412,0.95,0.85,4.0588235294117645,45,0.4721666666666667,0.6470588235294118,17,24.6,2.4705882352941178,17.647058823529413,5.352941176470588,10.529411764705882,1.7647058823529411,37.57,56.67,0.658252427184466,7.7,261.4,1.411764705882353,0.4117647058823529,22.11764705882353,4.2,113.9,0.9411764705882352,55.0,397.1,0.5294117647058824,19.2,1.2352941176470589,16.4,6.1,42.5,3.4705882352941178,0.9,0.77,5.117647058823529,45.071,0.5245,0.5882352941176471,2.0,16.88235294117647,1.1764705882352942,1.1176470588235294,30.235294117647054,30.294117647058822,2.588235294117647,18.0,1.1764705882352942,1.0588235294117647,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--lar-2023,23.0,1.8235294117647056,15.529411764705882,4.705882352941177,9.0,1.8235294117647056,40.57,60.0,0.5917030567685589,179.64705882352942,7.1,1.1176470588235294,0.5882352941176471,20.529411764705884,4.3,115.5,0.7058823529411765,48.88235294117647,364.3,0.4705882352941176,17.8,1.4705882352941178,14.2,0.4117647058823529,11.0,42.0,3.0,0.75,0.87,4.470588235294118,47,0.5016666666666667,0.1176470588235294,17,22.3,1.7058823529411764,15.294117647058824,5.117647058823529,8.823529411764707,1.3529411764705883,39.55,61.11,0.6030368763557483,6.8,226.7,0.9411764705882352,0.4117647058823529,20.41176470588235,4.2,113.2,0.6470588235294118,49.23529411764706,354.9,0.4705882352941176,29.1,1.4705882352941178,7.0,9.3,43.6,2.9411764705882355,0.8235294117647058,0.75,5.117647058823529,61.154,0.5031666666666667,0.2352941176470588,1.411764705882353,10.588235294117649,2.117647058823529,1.588235294117647,26.94117647058824,27.11764705882353,1.7058823529411764,11.470588235294118,2.0,1.6470588235294117,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--mia-2023,31.6,3.117647058823529,16.823529411764707,5.470588235294118,10.352941176470589,1.0,42.28,38.89,0.7009132420091324,213.4705882352941,8.6,1.4705882352941178,0.6470588235294118,21.0,5.3,144.5,1.411764705882353,48.11764705882353,434.2,0.8823529411764706,24.5,1.2352941176470589,7.4,0.6470588235294118,20.2,42.8,2.294117647058824,0.7777777777777778,0.84,4.352941176470588,46,0.5046666666666667,0.5294117647058824,17,22.6,2.0588235294117645,14.176470588235292,4.882352941176471,8.176470588235293,1.1176470588235294,36.69,45.46,0.6674259681093394,6.9,212.5,1.0,0.6470588235294118,19.294117647058822,3.8,95.5,0.7647058823529411,47.588235294117645,329.7,0.7058823529411765,29.6,0.8235294117647058,8.6,23.9,45.5,3.294117647058824,0.8421052631578947,0.73,4.117647058823529,41.538,0.4885,0.4117647058823529,1.3529411764705883,8.117647058823529,1.0588235294117647,0.8235294117647058,25.764705882352946,25.823529411764707,2.4705882352941178,16.529411764705884,1.1176470588235294,0.9411764705882352,2023
Offense--min-2023,20.7,1.9411764705882355,16.705882352941178,4.176470588235294,10.588235294117649,1.9411764705882355,40.31,65.22,0.6820809248554913,204.8823529411765,7.2,1.4705882352941178,0.7058823529411765,20.235294117647054,4.0,98.6,0.3529411764705882,52.8235294117647,363.8,0.5294117647058824,24.6,1.9411764705882355,8.2,0.6470588235294118,10.2,43.4,2.9411764705882355,0.7692307692307693,0.75,3.941176470588236,35,0.4921666666666666,0.8235294117647058,17,19.2,1.5294117647058822,14.882352941176473,4.764705882352941,9.529411764705882,0.5882352941176471,40.61,70.0,0.696,6.8,224.0,1.0,0.6470588235294118,20.47058823529412,3.7,92.0,0.4705882352941176,52.294117647058826,336.1,0.8823529411764706,23.7,1.3529411764705883,8.1,15.7,43.5,3.4705882352941178,0.875,0.84,5.529411764705882,58.0,0.506,0.5294117647058824,2.0588235294117645,13.529411764705882,1.5294117647058822,1.1764705882352942,30.529411764705884,29.41176470588235,2.411764705882353,16.58823529411765,1.8823529411764703,1.6470588235294117,Offense--ne-2023,13.0,1.1176470588235294,12.764705882352942,4.764705882352941,7.176470588235294,0.8235294117647058,32.95,40.0,0.6292906178489702,144.88235294117646,6.1,0.7647058823529411,0.8823529411764706,19.58823529411765,4.0,101.9,0.3529411764705882,47.1764705882353,306.5,0.6470588235294118,21.1,1.2941176470588236,9.1,0.4117647058823529,10.6,43.2,4.235294117647059,0.6666666666666666,0.67,4.411764705882353,42,0.468,0.3529411764705882,17,20.9,1.6470588235294117,13.823529411764708,4.117647058823529,8.529411764705882,1.1764705882352942,37.02,60.0,0.6533333333333333,6.7,218.8,0.8235294117647058,0.4117647058823529,21.058823529411764,3.2,88.2,0.5882352941176471,49.05882352941177,319.3,0.8235294117647058,23.1,1.8235294117647056,5.9,23.1,45.2,3.647058823529412,0.8571428571428571,0.8,3.882352941176471,35.923,0.5251666666666667,0.2941176470588235,1.8823529411764703,11.529411764705882,1.0588235294117647,0.7058823529411765,25.705882352941178,26.47058823529412,1.5294117647058822,9.470588235294118,1.6470588235294117,1.411764705882353,2023
